                      AS2418        FR-ASNBLOCK2 FR-MAN-SOPHIA-ANTIPOLIS, EU
182.255.27.0/24       AS24182       INTERPUBLIC-AS-GISAP-AS Interpublic GIS, HK
                      AS2418        FR-ASNBLOCK2 FR-MAN-SOPHIA-ANTIPOLIS, EU
183.84.2.0/23         AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
183.88.0.0/16         AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
183.89.0.0/16         AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
183.172.0.0/15        AS24348       CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
183.172.0.0/16        AS24348       CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
183.173.0.0/16        AS24348       CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
184.27.248.0/22       AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
184.27.254.0/23       AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
184.84.250.0/23       AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
185.3.123.0/24        AS35753       ITC ITC AS number, SA
                      AS35819       MOBILY-AS Etihad Etisalat Company Mobily, SA
185.17.180.0/22       AS31708       COREIX-UK-AS London, Great Britain, GB
                      AS21396       NETCONNEX NetConnex Broadband Ltd., GB
185.21.100.0/22       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
185.37.220.0/22       AS200077      CCNTT-200077, FR
                      AS53550       AS53550, US
185.37.220.0/24       AS53550       AS53550, US
                      AS200077      CCNTT-200077, FR
185.43.134.0/24       AS200070      CZNIC-AS2, CZ
                      AS25192       CZNIC-AS, CZ
185.59.219.0/24       AS206146      PSND-UK, GB
                      AS205544      LEASEWEB-UK-LON-11, GB
185.65.40.0/22        AS31708       COREIX-UK-AS London, Great Britain, GB
                      AS21396       NETCONNEX NetConnex Broadband Ltd., GB
185.65.174.0/24       AS51601       IPTP, GB
                      AS41095       IPTP, GB
185.65.175.0/24       AS51601       IPTP, GB
                      AS41095       IPTP, GB
185.68.0.0/22         AS39537       HNS www.hns.net, GB
                      AS16376       SYSGROUP-PLC SysGroup Plc, GB
185.71.24.0/22        AS39537       HNS www.hns.net, GB
                      AS16376       SYSGROUP-PLC SysGroup Plc, GB
185.71.65.0/24        AS43298       STORMNETWORKS, RU
                      AS56552       STORMWALL-RUS, RU
185.75.128.0/22       AS59397       REMOD-AS, FI
                      AS201422      TRECONET-AS, FI
185.95.96.0/23        AS8561        KNIPPWORLDWI, DE
                      AS50611       KNIPP-IRONDNS1-AS Technologiepark, DE
185.95.98.0/23        AS8561        KNIPPWORLDWI, DE
                      AS50611       KNIPP-IRONDNS1-AS Technologiepark, DE
185.100.0.0/24        AS396576      VRSN-AC50-340, US
                      AS20172       VGRS-AC27, US
185.105.64.0/23       AS39537       HNS www.hns.net, GB
                      AS16376       SYSGROUP-PLC SysGroup Plc, GB
185.105.66.0/23       AS39537       HNS www.hns.net, GB
                      AS16376       SYSGROUP-PLC SysGroup Plc, GB
185.115.207.0/24      AS209260      KOVAC, DE
                      AS207459      AS-TEKNOSOS-INT, TR
185.120.84.0/24       AS200845      ESWIKIKER AVATEL TELECOM, ES
                      AS62332       ASN-AVATELTELECOM, ES
185.120.85.0/24       AS200845      ESWIKIKER AVATEL TELECOM, ES
                      AS62332       ASN-AVATELTELECOM, ES
185.121.71.0/24       AS20764       RASCOM-AS CJSC RASCOM ISP, RU
                      AS12586       ASGHOSTNET, DE
185.122.216.0/22      AS39537       HNS www.hns.net, GB
                      AS16376       SYSGROUP-PLC SysGroup Plc, GB
185.133.211.0/24      AS212123      REDPANDA-AS Red Panda Network, BE
                      AS207537      AS_BLOMME, BE
185.137.104.0/22      AS205575      VEO-TV-ALAMEDA, ES
                      AS205624      TELECOANDALUZAS, ES
185.138.170.0/24      AS203110      VOICENTER-IL01, IL
                      AS203077      VOICENTER-IL02, IL
185.145.77.0/24       AS31221       EUCLYDE Pop Euclyde Sophia Antipolis, FR
                      AS205939      BGS-AS, FR
185.164.196.0/22      AS31708       COREIX-UK-AS London, Great Britain, GB
                      AS21396       NETCONNEX NetConnex Broadband Ltd., GB
185.165.122.0/24      AS64432       VARITI-AS, RU
                      AS42240       VARITI-INT-AS, RU
185.165.123.0/24      AS60922       AS_KKM_IT, GB
                      AS42240       VARITI-INT-AS, RU
185.173.35.0/24       AS209242      CLOUDFLARESPECTRUM Cloudflare, Inc., US
                      AS834         IPXO, US
185.233.156.0/22      AS204964      PREMI, PL
                      AS204962      SERWERSMS, PL
185.234.156.0/22      AS205575      VEO-TV-ALAMEDA, ES
                      AS205624      TELECOANDALUZAS, ES
185.238.172.0/24      AS207319      DIDWW-SG-AS, IE
                      AS51865       DIDWW-AS, IE
185.243.28.0/22       AS204964      PREMI, PL
                      AS204692      LEADSTREAM, PL
186.120.0.0/16        AS28118       ALTICE DOMINICANA S.A., DO
                      AS12066       ALTICE DOMINICANA S.A., DO
186.149.0.0/16        AS28118       ALTICE DOMINICANA S.A., DO
                      AS12066       ALTICE DOMINICANA S.A., DO
186.150.0.0/16        AS28118       ALTICE DOMINICANA S.A., DO
                      AS12066       ALTICE DOMINICANA S.A., DO
186.250.104.0/22      AS267076      REDE MINEIRA DE TELECOMUNICACOES LTDA, BR
                      AS262805      REDE MINAS TELECOM LTDA, BR
187.73.72.0/23        AS262673      VERO S.A, BR
                      AS28258       VERO S.A, BR
188.93.8.0/21         AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
188.212.34.0/23       AS31708       COREIX-UK-AS London, Great Britain, GB
                      AS21396       NETCONNEX NetConnex Broadband Ltd., GB
190.83.60.0/23        AS269938      ADN TELECOM S.A.C., PE
                      AS3132        Red Cientifica Peruana, PE
190.90.253.0/24       AS18678       INTERNEXA S.A. E.S.P, CO
                      AS262589      INTERNEXA Brasil Operadora de Telecomunicacoes S.A, BR
190.94.176.0/20       AS262195      Transamerican Telecomunication S.A., AR
                      AS262589      INTERNEXA Brasil Operadora de Telecomunicacoes S.A, BR
190.123.8.0/23        AS270814      ZAAZ PROVEDOR DE INTERNET E TELECOMUNICACOES LTDA, BR
                      AS278014      --No Registry Entry--
190.123.8.0/24        AS270814      ZAAZ PROVEDOR DE INTERNET E TELECOMUNICACOES LTDA, BR
                      AS278014      --No Registry Entry--
190.123.9.0/24        AS270814      ZAAZ PROVEDOR DE INTERNET E TELECOMUNICACOES LTDA, BR
                      AS278014      --No Registry Entry--
190.211.170.0/24      AS262589      INTERNEXA Brasil Operadora de Telecomunicacoes S.A, BR
                      AS52280       INTERNEXA Chile S.A., CL
191.97.50.0/24        AS262589      INTERNEXA Brasil Operadora de Telecomunicacoes S.A, BR
                      AS28032       INTERNEXA PERU S.A, PE
191.97.53.0/24        AS262589      INTERNEXA Brasil Operadora de Telecomunicacoes S.A, BR
                      AS28032       INTERNEXA PERU S.A, PE
191.99.14.0/24        AS23487       CONECEL, EC
                      AS27738       Ecuadortelecom S.A., EC
191.99.15.0/24        AS23487       CONECEL, EC
                      AS27738       Ecuadortelecom S.A., EC
191.101.151.0/24      AS60458       ASN-XTUDIONET, ES
                      AS61317       ASDETUK www.heficed.com, US
192.5.6.0/24          AS396605      VRSN-AC50-340, US
                      AS396739      VRSN-AC50-340, US
192.5.98.0/24         AS4713        OCN NTT Communications Corporation, JP
                      AS703         UUNET, US
192.12.94.0/24        AS20362       VGRS-AC18, US
                      AS396605      VRSN-AC50-340, US
192.26.92.0/24        AS20362       VGRS-AC18, US
                      AS396605      VRSN-AC50-340, US
192.28.92.0/24        AS397241      SECURITYSERVICES, US
                      AS397237      SECURITYSERVICES, US
192.28.94.0/24        AS397239      SECURITYSERVICES, US
                      AS397222      SECURITYSERVICES, US
192.31.80.0/24        AS20362       VGRS-AC18, US
                      AS396605      VRSN-AC50-340, US
192.33.14.0/24        AS396605      VRSN-AC50-340, US
                      AS396628      VRSN-AC50-340, US
192.34.234.0/24       AS396544      VRSN-AC50-340, US
                      AS396605      VRSN-AC50-340, US
192.35.51.0/24        AS397207      VRSN-AC28, US
                      AS396544      VRSN-AC50-340, US
192.42.93.0/24        AS397207      VRSN-AC28, US
                      AS396544      VRSN-AC50-340, US
192.42.173.0/24       AS397207      VRSN-AC28, US
                      AS396544      VRSN-AC50-340, US
192.42.174.0/24       AS396576      VRSN-AC50-340, US
                      AS20172       VGRS-AC27, US
192.42.175.0/24       AS36623       HGTLD, US
                      AS396605      VRSN-AC50-340, US
192.42.176.0/24       AS36623       HGTLD, US
                      AS396605      VRSN-AC50-340, US
192.42.177.0/24       AS397207      VRSN-AC28, US
                      AS396544      VRSN-AC50-340, US
192.42.178.0/24       AS396576      VRSN-AC50-340, US
                      AS20172       VGRS-AC27, US
192.43.172.0/24       AS397207      VRSN-AC28, US
                      AS396544      VRSN-AC50-340, US
192.54.112.0/24       AS397207      VRSN-AC28, US
                      AS396544      VRSN-AC50-340, US
192.58.128.0/24       AS396605      VRSN-AC50-340, US
                      AS396628      VRSN-AC50-340, US
192.68.126.0/24       AS36623       HGTLD, US
                      AS396605      VRSN-AC50-340, US
192.82.133.0/24       AS36623       HGTLD, US
                      AS396605      VRSN-AC50-340, US
192.82.134.0/24       AS36623       HGTLD, US
                      AS396605      VRSN-AC50-340, US
192.100.59.0/24       AS397241      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
192.100.224.0/23      AS397241      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
192.103.4.0/24        AS19969       JOESDATACENTER, US
                      AS12042       ENVENTIS, US
192.110.157.0/24      AS396877      VINTERCHANGE, US
                      AS11385       ASNOWYR-1, US
192.124.230.0/24      AS276         OTS-AS-276, US
                      AS6922        TEXASAGENCYNET, US
192.155.181.0/24      AS40065       CNSERVERS, US
                      AS64021       NETWORK-TRANSIT Network-Transit, CN
192.163.11.0/24       AS4812        CHINANET-SH-AP China Telecom Group, CN
                      AS9929        CUII CHINA UNICOM Industrial Internet Backbone, CN
192.173.84.0/24       AS2906        AS-SSI, US
                      AS55095       AS-NFLXCORP, US
192.173.89.0/24       AS55095       AS-NFLXCORP, US
                      AS2906        AS-SSI, US
192.173.95.0/24       AS55095       AS-NFLXCORP, US
                      AS2906        AS-SSI, US
192.173.102.0/24      AS55095       AS-NFLXCORP, US
                      AS2906        AS-SSI, US
192.173.108.0/24      AS55095       AS-NFLXCORP, US
                      AS2906        AS-SSI, US
192.173.109.0/24      AS55095       AS-NFLXCORP, US
                      AS2906        AS-SSI, US
192.175.6.0/24        AS19875       TERAGO-RACKFORCE, CA
                      AS32787       PROLEXIC-TECHNOLOGIES-DDOS-MITIGATION-NETWORK, US
192.184.68.0/24       AS27281       QUANTCAST, US
                      AS14618       AMAZON-AES, US
192.184.72.0/24       AS27281       QUANTCAST, US
                      AS14618       AMAZON-AES, US
192.184.73.0/24       AS27281       QUANTCAST, US
                      AS14618       AMAZON-AES, US
192.188.108.0/24      AS2721        SCLR, US
                      AS2722        C-LIGHT, US
192.189.200.0/23      AS54372       DROPBOX-CORP, US
                      AS393874      DROPBOXC, US
193.27.78.0/23        AS4455        BSO, GB
                      AS31216       BSOCOM, FR
193.31.72.0/24        AS9009        M247, RO
                      AS11426       TWC-11426-CAROLINAS, US
193.31.73.0/24        AS9009        M247, RO
                      AS11426       TWC-11426-CAROLINAS, US
193.34.56.0/24        AS41923       HAREL-INSURANCE-INVESTMENT, IL
                      AS198949      VS-AS, IL
193.34.57.0/24        AS41923       HAREL-INSURANCE-INVESTMENT, IL
                      AS198949      VS-AS, IL
193.105.40.0/24       AS196695      NETONERUS, RU
                      AS2854        ROSPRINT-AS, RU
193.124.16.0/24       AS204843      TR-STERLY_VERI_MERKEZI_YAZILIM_VE_SIBER_GUVENLIK_HIZMETLERI_ANONIM_SIRKETI, TR
                      AS15731       WOLKEE-AS Wolkee Cloud GmbH, DE
193.138.220.0/24      AS34305       BASEIP, NL
                      AS34343       BIP-AS BIP Backbone ASN, NL
193.151.124.0/24      AS39326       HSO-GROUP, GB
                      AS30933       PROTEXIA-EU European Network, GB
193.202.125.0/24      AS4455        BSO, GB
                      AS31216       BSOCOM, FR
193.218.12.0/22       AS4455        BSO, GB
                      AS31216       BSOCOM, FR
194.14.96.0/24        AS2837        SUNET-KI, SE
                      AS65000       -Private Use AS-, ZZ
194.67.75.0/24        AS49352       LOGOL-AS, RU
                      AS197695      AS-REG, RU
194.87.36.0/24        AS15731       WOLKEE-AS Wolkee Cloud GmbH, DE
                      AS204843      TR-STERLY_VERI_MERKEZI_YAZILIM_VE_SIBER_GUVENLIK_HIZMETLERI_ANONIM_SIRKETI, TR
194.87.177.0/24       AS204843      TR-STERLY_VERI_MERKEZI_YAZILIM_VE_SIBER_GUVENLIK_HIZMETLERI_ANONIM_SIRKETI, TR
                      AS15731       WOLKEE-AS Wolkee Cloud GmbH, DE
194.99.204.0/22       AS23985       --No Registry Entry--
                      AS39290       MGI-DE-AS Germany, DE
194.233.28.0/23       AS1239        SPRINTLINK, US
                      AS834         IPXO, US
195.133.86.0/24       AS204902      XIWO-AS, FR
                      AS204843      TR-STERLY_VERI_MERKEZI_YAZILIM_VE_SIBER_GUVENLIK_HIZMETLERI_ANONIM_SIRKETI, TR
195.133.194.0/24      AS204843      TR-STERLY_VERI_MERKEZI_YAZILIM_VE_SIBER_GUVENLIK_HIZMETLERI_ANONIM_SIRKETI, TR
                      AS15731       WOLKEE-AS Wolkee Cloud GmbH, DE
195.189.100.0/22      AS41085       E-PORT-AS e-port group, RU
                      AS43973       OSMP-AS, RU
195.200.85.0/24       AS34305       BASEIP, NL
                      AS34343       BIP-AS BIP Backbone ASN, NL
195.242.196.0/24      AS25019       SAUDINETSTC-AS, SA
                      AS35819       MOBILY-AS Etihad Etisalat Company Mobily, SA
195.242.197.0/24      AS25019       SAUDINETSTC-AS, SA
                      AS35819       MOBILY-AS Etihad Etisalat Company Mobily, SA
195.242.198.0/24      AS25019       SAUDINETSTC-AS, SA
                      AS35819       MOBILY-AS Etihad Etisalat Company Mobily, SA
195.242.199.0/24      AS25019       SAUDINETSTC-AS, SA
                      AS35819       MOBILY-AS Etihad Etisalat Company Mobily, SA
195.252.168.0/22      AS834         IPXO, US
                      AS200019      ALEXHOST, MD
195.253.66.0/24       AS8561        KNIPPWORLDWI, DE
                      AS50611       KNIPP-IRONDNS1-AS Technologiepark, DE
195.253.88.0/23       AS8561        KNIPPWORLDWI, DE
                      AS50611       KNIPP-IRONDNS1-AS Technologiepark, DE
195.253.90.0/23       AS8561        KNIPPWORLDWI, DE
                      AS50611       KNIPP-IRONDNS1-AS Technologiepark, DE
196.200.43.0/24       AS37027       SIMBANET-AS, TZ
                      AS15399       WANANCHI-, KE
196.207.164.0/23      AS37027       SIMBANET-AS, TZ
                      AS15399       WANANCHI-, KE
196.216.176.0/22      AS327724      NITA, UG
                      AS37206       BOU, UG
198.12.39.0/24        AS61452       Restel S.A., AR
                      AS27988       Servicios y Telecomunicaciones S.A., AR
198.41.0.0/24         AS36623       HGTLD, US
                      AS396605      VRSN-AC50-340, US
198.41.245.0/24       AS202623      CLOUDFLARENET-LUX Cloudflare, Inc., US
                      AS132892      CLOUDFLARE Cloudflare, Inc., US
198.133.199.0/24      AS397240      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
198.136.143.0/24      AS16504       GRANITE, US
                      AS21938       YAMAHA-DEALERS, US
198.153.192.0/24      AS397241      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
198.153.194.0/24      AS397240      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
198.160.13.0/24       AS8037        MTB, US
                      AS701         UUNET, US
198.186.137.0/24      AS32293       TCW-AS-865, US
                      AS399485      TCW-AS-TOR, US
198.186.138.0/24      AS32293       TCW-AS-865, US
                      AS399485      TCW-AS-TOR, US
198.208.209.0/24      AS45241       GM-AP-GMTCI General Motors Tech Center India. Bangalore, SG
                      AS65420       -Private Use AS-, ZZ
198.208.255.0/24      AS45241       GM-AP-GMTCI General Motors Tech Center India. Bangalore, SG
                      AS65420       -Private Use AS-, ZZ
198.212.225.0/24      AS21547       OXNET, US
                      AS397779      CONCORD-HOSPITAL-ASN-01, US
198.212.226.0/23      AS21547       OXNET, US
                      AS397779      CONCORD-HOSPITAL-ASN-01, US
199.5.59.0/24         AS33491       COMCAST-33491, US
                      AS19409       VWCREDIT-COM, US
199.5.60.0/24         AS33491       COMCAST-33491, US
                      AS19409       VWCREDIT-COM, US
199.5.61.0/24         AS33491       COMCAST-33491, US
                      AS19409       VWCREDIT-COM, US
199.5.63.0/24         AS33491       COMCAST-33491, US
                      AS19409       VWCREDIT-COM, US
199.7.54.0/24         AS30060       VERISIGN-ILG1, US
                      AS11840       VGRS-REGISTRY-AS, US
199.7.66.0/24         AS397241      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
199.7.67.0/24         AS397240      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
199.7.68.0/24         AS397241      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
199.7.69.0/24         AS397240      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
199.84.162.0/24       AS376         RISQ-AS, CA
                      AS577         BACOM, CA
199.85.126.0/24       AS397241      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
199.85.127.0/24       AS397240      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
199.192.148.0/23      AS11776       ATLANTICBB-JOHNSTOWN, US
                      AS27262       TVCCONNECT-AS, US
199.192.150.0/23      AS11776       ATLANTICBB-JOHNSTOWN, US
                      AS27262       TVCCONNECT-AS, US
199.204.209.0/24      AS812         ROGERS-COMMUNICATIONS, CA
                      AS27257       WEBAIR-INTERNET, US
200.10.201.0/24       AS264687      Instituto Nacional de Tecnologia Agropecuaria, AR
                      AS7303        Telecom Argentina S.A., AR
200.13.40.0/24        AS28475       Fomento Economico Mexicano S. A. de C. V., MX
                      AS8151        Uninet S.A. de C.V., MX
200.14.34.0/24        AS26613       CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP, EC
                      AS3549        LVLT-3549, US
200.23.0.0/23         AS397240      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
200.23.23.0/24        AS28475       Fomento Economico Mexicano S. A. de C. V., MX
                      AS8151        Uninet S.A. de C.V., MX
200.23.212.0/24       AS28475       Fomento Economico Mexicano S. A. de C. V., MX
                      AS8151        Uninet S.A. de C.V., MX
200.23.213.0/24       AS28475       Fomento Economico Mexicano S. A. de C. V., MX
                      AS8151        Uninet S.A. de C.V., MX
200.23.214.0/24       AS28475       Fomento Economico Mexicano S. A. de C. V., MX
                      AS8151        Uninet S.A. de C.V., MX
200.23.218.0/24       AS28475       Fomento Economico Mexicano S. A. de C. V., MX
                      AS8151        Uninet S.A. de C.V., MX
200.23.219.0/24       AS28475       Fomento Economico Mexicano S. A. de C. V., MX
                      AS8151        Uninet S.A. de C.V., MX
200.23.220.0/24       AS28475       Fomento Economico Mexicano S. A. de C. V., MX
                      AS8151        Uninet S.A. de C.V., MX
200.23.221.0/24       AS28475       Fomento Economico Mexicano S. A. de C. V., MX
                      AS8151        Uninet S.A. de C.V., MX
200.24.132.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.134.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.141.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.144.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.149.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.150.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.152.0/22       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.152.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.153.0/24       AS264668      NEDETEL S.A., EC
                      AS52468       UFINET PANAMA S.A., PA
200.24.154.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.155.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.24.157.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
200.94.176.0/23       AS397241      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
200.152.12.0/22       AS28590       Directnet Prestacao de Servicos Ltda., BR
                      AS268628      ROX TELECOM LTDA - ME, BR
201.130.56.0/23       AS28469       AT&T COMUNICACIONES DIGITALES S DE RL, MX
                      AS28521       AT&T COMUNICACIONES DIGITALES S DE RL, MX
201.131.90.0/23       AS266736      Universidad Tecnologica de Pereira, CO
                      AS27817       Red Nacional Academica de Tecnologia Avanzada - RENATA, CO
201.131.252.0/23      AS397241      SECURITYSERVICES, US
                      AS397239      SECURITYSERVICES, US
201.132.106.0/24      AS13999       Mega Cable, S.A. de C.V., MX
                      AS262916      Mega Cable, S.A. de C.V., MX
201.217.13.0/24       AS262182      Media Networks Latin America SAC, PE
                      AS27768       COMPANIA PARAGUAYA DE COMUNICACIONES S.A. COPACO S.A., PY
202.4.0.0/22          AS7306        ASIANDEVBANK, US
                      AS64513       -Private Use AS-, ZZ
202.9.112.0/22        AS23918       NTTIP-AS-AP NTT Australia Solutions Pty Ltd, AU
                      AS38561       DOM-AU-AP NTT Australia Solutions Pty Ltd, AU
202.9.114.0/23        AS23918       NTTIP-AS-AP NTT Australia Solutions Pty Ltd, AU
                      AS38561       DOM-AU-AP NTT Australia Solutions Pty Ltd, AU
202.14.134.0/24       AS7545        TPG-INTERNET-AP TPG Telecom Limited, AU
                      AS17477       MCT-SYDNEY Macquarie Telecom, AU
202.43.144.0/21       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
202.43.152.0/21       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
202.44.64.0/24        AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
202.44.65.0/24        AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
202.45.69.0/24        AS9304        HUTCHISON-AS-AP HGC Global Communications Limited, HK
                      AS9584        GENESIS-AP Diyixian.com Limited, HK
202.46.189.0/24       AS45285       NZ-AS-NS2-AP ASN for anycast peering, NZ
                      AS38064       NZ-AS-NS1-AP ASN for anycast peering of, NZ
202.85.208.0/22       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
202.85.212.0/22       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
202.85.216.0/21       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
202.90.96.0/22        AS4811        CHINANET-SHANGHAI-MAN China Telecom Group, CN
                      AS17621       CNCGROUP-SH China Unicom Shanghai network, CN
202.90.100.0/22       AS4811        CHINANET-SHANGHAI-MAN China Telecom Group, CN
                      AS17621       CNCGROUP-SH China Unicom Shanghai network, CN
202.90.104.0/22       AS4811        CHINANET-SHANGHAI-MAN China Telecom Group, CN
                      AS17621       CNCGROUP-SH China Unicom Shanghai network, CN
202.90.108.0/22       AS4811        CHINANET-SHANGHAI-MAN China Telecom Group, CN
                      AS17621       CNCGROUP-SH China Unicom Shanghai network, CN
202.93.40.0/23        AS4761        INDOSAT-INP-AP INDOSAT Internet Network Provider, ID
                      AS65066       -Private Use AS-, ZZ
202.93.96.0/20        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
202.112.19.0/24       AS24357       CNGI-GZ-IX-AS-AP CERNET2 IX at South China University of Technology, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.112.20.0/24       AS24358       CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.112.21.0/24       AS24358       CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.112.22.0/24       AS24358       CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.112.26.0/24       AS24364       CNGI-SH-IX-AS-AP CERNET2 IX at Shanghai Jiaotong University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.115.0.0/19        AS24355       CNGI-CD-IX-AS-AP CERNET2 IX at University of Electronic Science and Technology of China, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.117.80.0/20       AS24353       CNGI-XA-IX-AS-AP CERNET2 IX at Xian Jiaotong University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.118.0.0/16        AS24369       CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.118.40.0/21       AS24369       CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.120.0.0/18        AS24364       CNGI-SH-IX-AS-AP CERNET2 IX at Shanghai Jiaotong University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.121.184.0/24      AS24364       CNGI-SH-IX-AS-AP CERNET2 IX at Shanghai Jiaotong University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
202.144.194.0/24      AS55799       IPTELECOM-AP IPTELECOM ASIA, MY
                      AS63916       IPTELECOM-AS-AP IPTELECOM Global, HK
202.144.195.0/24      AS55799       IPTELECOM-AP IPTELECOM ASIA, MY
                      AS63916       IPTELECOM-AS-AP IPTELECOM Global, HK
202.152.176.0/21      AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
202.152.176.0/22      AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
202.152.184.0/21      AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
202.152.184.0/22      AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
202.165.128.0/19      AS4845        SINGTEL-TW Chung Hsiao East Road, TW
